finess,rs_finess,finess_geo,rs_finess_geo,region,type,participation,depot,nb_rep_score_all_ssr_ajust,score_all_ssr_ajust,classement,evolution,score_accueil_ssr_ajust,nb_rep_score_accueil_ssr_ajust,score_pec_ssr_ajust,nb_rep_score_pec_ssr_ajust,score_lieu_ssr_ajust,nb_rep_score_lieu_ssr_ajust,score_repas_ssr_ajust,nb_rep_score_repas_ssr_ajust,score_sortie_ssr_ajust,nb_rep_score_sortie_ssr_ajust,score_all_ssr_ajust_dp,taux_reco_brut,nb_reco_brut,score_ajust_esatis_region,score_ajust_esatis_type
640780581,CENTRE PNEUMOLOGIE LES TERRASSES,640780581,CENTRE DE PNEUMOLOGIE LES TERRASSES,Nouvelle Aquitaine,Etablissements de santé privés à but lucratif,Facultatif,Oui,62,80.78,A,Stable,88.41,62,83.9,62,78.35,62,78.12,62,72.26,62,81.0,67.2,61,77.94,74.3
640780623,CENTRE MEDICAL ANNIE ENIA,640780623,CENTRE MEDICAL ANNIE ENIA,Nouvelle Aquitaine,Etablissements de santé privés à but lucratif,Facultatif,Oui,42,79.47,A,Non calculable,84.52,42,82.84,42,78.67,42,68.87,42,75.12,42,79.0,59.5,42,77.94,74.3
640780631,CENTRE GRANCHER-CYRANO,640780631,CLINIQUE GRANCHER CYRANO,Nouvelle Aquitaine,Etablissements de santé privés à but lucratif,Obligatoire,Oui,231,81.59,A,Stable,87.82,231,83.66,231,81.98,231,80.04,231,72.75,231,82.0,78.8,231,77.94,74.3
640780649,CENTRE PNEUMOLOGIE LANDOUZY,640780649,CENTRE MEDICAL LANDOUZY,Nouvelle Aquitaine,Etablissements de santé privés à but lucratif,Obligatoire,Oui,68,84.25,A,Stable,88.64,68,86.32,68,83.78,68,81.58,68,78.86,68,84.0,72.1,68,77.94,74.3
640780672,CLIN MEDECINE PHYSIQUE MARIENIA REEDUCATION & READAPTATION,640780672,CLINIQUE MARIENIA,Nouvelle Aquitaine,Etablissements de santé privés à but lucratif,Obligatoire,Oui,210,79.66,A,Stable,85.5,210,84.18,210,78.55,210,65.87,210,72.95,210,80.0,67.8,208,77.94,74.3
640780417,CENTRE HOSPITALIER INTERCOMMUNAL DE LA COTE BASQUE,640780755,CH COTE BASQUE - ST JEAN DE LUZ,Nouvelle Aquitaine,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
640780938,POLYCLINIQUE MARZET,640780938,POLYCLINIQUE PAU PYRENEES SITE MARZET,Nouvelle Aquitaine,Etablissements de santé privés à but lucratif,Facultatif,Oui,52,76.19,B,Amélioration,83.02,52,80.8,52,81.67,52,59.09,52,64.83,52,76.0,42.3,52,77.94,74.3
640781225,CLINIQUE CARDIOLOGIQUE ARESSY,640781225,CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY,Nouvelle Aquitaine,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
640787149,CRF EN MILIEU THERMAL,640787149,CRF EN MILIEU THERMAL,Nouvelle Aquitaine,Etablissements de santé privés à but lucratif,Obligatoire,Oui,226,82.37,A,Stable,89.99,226,86.64,226,79.72,226,73.26,226,74.36,226,82.0,83.6,226,77.94,74.3
640789426,MAISON DE REPOS ET DE CONVALESCENCE LES ACACIAS,640789426,CLINIQUE DE L'OSSAU,Nouvelle Aquitaine,Etablissements de santé privés à but lucratif,Facultatif,Oui,33,75.73,B,Non calculable,79.01,33,80.2,33,77.17,33,58.75,33,71.08,33,76.0,42.4,33,77.94,74.3
750712184,MARIN DE HENDAYE,640790150,HOPITAL MARIN VILLE PARIS,Nouvelle Aquitaine,Etablissements de santé privés à but non lucratif,Obligatoire,Oui,163,81.01,A,Stable,90.18,163,83.17,163,83.31,163,74.05,163,71.33,163,81.0,81.0,163,77.94,78.23
650780166,CENTRE HOSPITALIER DE BAGNERES DE BIGORRE,650000052,CH BAGNERES DE BIGORRE,Occitanie,Centre Hospitaliers,Obligatoire,Oui,150,80.58,A,Stable,89.34,150,84.25,150,81.75,150,70.8,150,70.25,150,81.0,78.7,150,76.05,78.29
650780174,HOPITAUX DE LANNEMEZAN,650000060,CH LANNEMEZAN,Occitanie,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
650780190,CH LE MONTAIGU,650000078,CH LE MONTAIGU ASTUGUE,Occitanie,Centre Hospitaliers,Obligatoire,Oui,40,82.46,A,Non calculable,91.41,40,84.93,40,84.37,40,79.65,40,71.04,40,82.0,82.5,40,76.05,78.29
650002579,CLINIQUE ORMEAU PYRENEES,650002579,POLYCL L'ORMEAU SITE PYRENEES TARBES,Occitanie,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
650780323,MAISON D'ENFANTS DIETETIQUE SOLEIL ET BIGORRE,650780323,MAISON ENF DIETETIQUE THERMALE 2023,Occitanie,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
650780398,CENTRE MÉDICAL L'ARBIZON,650780398,CSSR MGEN L'ARBIZON BAGNERE DE BIGORRE,Occitanie,Etablissements de santé privés à but non lucratif,Facultatif,Oui,104,80.79,A,Stable,84.71,104,83.48,104,82.2,104,75.51,104,72.95,104,81.0,77.9,104,76.05,78.23
660780180,CENTRE HOSPITALIER DE PERPIGNAN,660000084,CH PERPIGNAN,Occitanie,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
660005166,CENTRE DE CONVALESCENCE ST CHRISTOPHE,660005166,CTRE CONVALESCENCE ST CHRISTOPHE PERPI,Occitanie,Etablissements de santé privés à but non lucratif,Facultatif,Oui,30,78.33,A,Stable,83.58,30,79.68,30,80.91,30,77.11,30,70.45,30,78.0,66.7,30,76.05,78.23
660010174,BOUFFARD VERCELLI SITE CH PERPIGNAN,660010174,PSR BOUFFARD VERCELLI SITE CHPERPIGNAN,Occitanie,Etablissements de santé privés à but non lucratif,Obligatoire,Oui,134,77.05,A,Amélioration,83.06,134,81.48,134,80.88,134,54.93,134,70.65,134,77.0,66.4,134,76.05,78.23
660780156,CENTRE LE VALLESPIR,660780156,CSSR LE VALLESPIR LE BOULOU,Occitanie,Etablissements de santé privés à but non lucratif,Obligatoire,Oui,80,79.91,A,Stable,88.14,80,83.19,80,72.44,80,80.39,80,74.52,80,80.0,75.0,80,76.05,78.23
660780321,MECSS LA PERLE CERDANE,660780321,POLE PEDIATRIQUE CERDAGNE OSSEJA,Occitanie,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
660780347,CLINIQUE DU SOUFFLE LA SOLANE,660780347,CL DU SOUFFLE LA SOLANE OSSEJA,Occitanie,Etablissements de santé privés à but lucratif,Obligatoire,Oui,445,77.73,A,Amélioration,84.28,445,81.06,445,77.75,445,69.04,445,69.92,445,78.0,65.9,443,76.05,74.3
660780636,CRF MER AIR SOLEIL,660780636,CRF MER AIR SOLEIL COLLIOURE,Occitanie,Etablissements de santé privés à but lucratif,Obligatoire,Oui,109,75.32,B,Stable,81.53,109,78.49,109,74.06,109,70.18,109,67.66,109,75.0,49.5,109,76.05,74.3
660780743,SAINT JOSEPH DE SUPERVALTECH,660780743,CL ST JOSEPH DE SUPERVALTECH ST ESTEVE,Occitanie,Etablissements de santé privés à but lucratif,Facultatif,Oui,94,71.47,C,Diminution,73.31,94,74.29,94,75.81,94,61.48,94,64.56,94,71.0,45.2,93,76.05,74.3
660780800,SOLEIL CERDAN,660780800,SMR SOLEIL CERDAN OSSEJA,Occitanie,Etablissements de santé privés à but lucratif,Facultatif,Oui,47,72.92,B,Stable,81.02,47,77.37,47,73.43,47,64.55,47,60.63,47,73.0,39.1,46,76.05,74.3
660781287,CRF LE FLORIDE,660781287,CRF LE FLORIDE LE BARCARES,Occitanie,Etablissements de santé privés à but lucratif,Obligatoire,Oui,195,76.11,B,Stable,81.5,195,78.98,195,77.19,195,70.51,195,67.98,195,76.0,59.5,195,76.05,74.3
660790163,CRF LA PINEDE,660790163,CL LA PINEDE ST ESTEVE,Occitanie,Etablissements de santé privés à but lucratif,Obligatoire,Oui,150,71.29,C,Amélioration,77.79,150,75.48,150,70.26,150,58.76,150,64.7,150,71.0,43.3,150,76.05,74.3
670780071,HÔPITAL LA GRAFENBOURG,670000041,HOPITAL LA GRAFENBOURG,Grand Est,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
670780337,CENTRE HOSPITALIER DE HAGUENAU,670000157,CENTRE HOSPITALIER DE HAGUENAU,Grand Est,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
670780345,CENTRE HOSPITALIER SAINTE-CATHERINE DE SAVERNE,670000165,CH SAINTE-CATHERINE DE SAVERNE,Grand Est,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
670000215,HOPITAL DU NEUENBERG,670000215,HOPITAL DU NEUENBERG,Grand Est,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
670000249,CENTRE DE POST CURE CHÂTEAU WALK,670000249,CENTRE SSR CHATEAU WALK,Grand Est,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
670780675,HL DE ROSHEIM,670000371,HOPITAL LOCAL DE ROSHEIM,Grand Est,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
670780717,HL D'ERSTEIN,670000413,HOPITAL LOCAL D'ERSTEIN,Grand Est,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
670002278,CLINIQUE DU RIED SCHILTIGHEIM,670002278,CLINIQUE DU RIED,Grand Est,Etablissements de santé privés à but lucratif,Facultatif,Oui,40,66.45,D,Stable,70.56,40,66.05,40,70.16,40,68.34,40,60.76,40,66.0,37.5,40,76.47,74.3
670017458,CLINIQUE RHENA ASSOCIATION,670017458,CLINIQUE RHENA ASSOCIATION,Grand Est,Etablissements de santé privés à but non lucratif,Facultatif,Oui,38,78.49,A,Stable,84.58,38,82.45,38,81.39,38,63.67,38,70.73,38,78.0,64.9,37,76.47,78.23
670780121,UGECAM-C.R.F. CLEMENCEAU STRASBOURG,670780121,INST UNIV READAPT CLEMENCEAU STRASBG,Grand Est,Etablissements de santé privés à but non lucratif,Facultatif,Oui,46,77.97,A,Stable,86.56,46,82.92,46,72.01,46,64.99,46,74.72,46,78.0,76.1,46,76.47,78.23
670780501,CENTRE DE SOINS DE SUITE OU DE READAPTATION DE MARIENBRONN,670780501,CENTRE SSR MARIENBRONN,Grand Est,Etablissements de santé privés à but non lucratif,Facultatif,Oui,43,74.39,B,Amélioration,82.43,43,75.15,43,75.09,43,64.01,43,74.45,43,74.0,60.5,43,76.47,78.23
670780550,CRF DE MORSBRONN LES BAINS,670780550,CRF MORSBRONN LES BAINS,Grand Est,Etablissements de santé privés à but non lucratif,Obligatoire,Oui,78,71.79,C,Diminution,75.5,78,76.8,78,71.21,78,58.07,78,64.58,78,72.0,42.3,78,76.47,78.23
670780592,CENTRE MÉDICAL DE NIEDERBRONN LES BAINS,670780592,CRF NIEDERBRONN LES BAINS,Grand Est,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
670780600,ÉTABLISSEMENT MEDICAL DE LIEBFRAUENTHAL,670780600,CENTRE MEDICAL CERRAN LIEBFRAUENTHAL,Grand Est,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
670780915,CENTRE DE RÉADAPTATION DE SCHIRMECK,670780915,CRF SCHIRMECK,Grand Est,Etablissements de santé privés à but non lucratif,Facultatif,Oui,33,71.3,C,Non calculable,77.07,33,74.09,33,76.35,33,67.04,33,57.5,33,71.0,30.3,33,76.47,78.23
670781129,UGECAM-C.T.O. D'ILLKIRCH-GRAFFENSTADEN,670781129,INST UNIV READAPT CLEMENCEAU ILLKIRCH,Grand Est,Etablissements de santé privés à but non lucratif,Obligatoire,Oui,48,79.08,A,Stable,85.73,48,81.94,48,77.86,48,75.77,48,71.0,48,79.0,68.1,47,76.47,78.23
670780055,HOPITAUX UNIVERSITAIRES DE STRASBOURG,670783133,HOP ROBERTSAU/PAVILLON SCHUTZENBERGER,Grand Est,Centre Hospitalo-Universitaires,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
670797539,CLINIQUE DE LA TOUSSAINT DU GROUPE HOSPITALIER SAINT-VINCENT,670797539,CLINIQUE DE LA TOUSSAINT,Grand Est,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
680020336,GROUPE HOSPITALIER DE LA REGION DE MULHOUSE ET SUD ALSACE,680000122,HOPITAL DE CERNAY,Grand Est,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
680000130,CENTRE DE RÉADAPTATION DE MULHOUSE,680000130,CENTRE DE READAPTATION DE MULHOUSE,Grand Est,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
680000189,SAINT JEAN CENTRE SSR,680000189,SAINT JEAN CENTRE SSR,Grand Est,Etablissements de santé privés à but non lucratif,Obligatoire,Oui,63,80.67,A,Stable,88.05,63,82.74,63,82.24,63,80.98,63,67.78,63,81.0,82.5,63,76.47,78.23
680000247,UGECAM-CENTRE MEDICAL LALANCE DE LUTTERBACH,680000247,CENTRE MEDICAL LALANCE,Grand Est,Etablissements de santé privés à but non lucratif,Obligatoire,Oui,99,77.14,A,Stable,83.29,99,81.8,99,77.02,99,65.92,99,67.54,99,77.0,70.7,99,76.47,78.23
680000296,CENTRE MÉDICAL DE LUPPACH,680000296,CENTRE MEDICAL LUPPACH,Grand Est,Etablissements de santé privés à but non lucratif,Facultatif,Oui,36,80.84,A,Non calculable,88.28,36,84.89,36,75.63,36,72.18,36,77.31,36,81.0,77.8,36,76.47,78.23
680000312,POLE DE GERONTOLOGIE SAINT DAMIEN,680000312,SSR POLE DE GERONTOLOGIE SAINT DAMIEN,Grand Est,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
680000411,CENTRE HOSPITALIER DE PFASTATT,680000577,CENTRE HOSPITALIER DE PFASTATT,Grand Est,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
680000973,HOPITAUX CIVILS DE COLMAR,680000684,HOPITAL LOUIS PASTEUR,Grand Est,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
680000981,CHIC ENSISHEIM NEUF-BRISACH,680000692,HOP INTERCOM ENSISHEIM NEUF-BRISACH,Grand Est,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
680001005,CENTRE HOSPITALIER DE GUEBWILLER,680000700,CENTRE HOSPITALIER DE GUEBWILLER,Grand Est,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
680001088,CHIC DE SOULTZ ISSENHEIM,680000767,HOPITAL INTERCOM DE SOULTZ ISSENHEIM,Grand Est,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
680001310,CENTRE MÉDICAL SAINTE ANNE JUNGHOLTZ,680001310,CENTRE MEDICAL SAINTE ANNE,Grand Est,Etablissements de santé privés à but non lucratif,Facultatif,Oui,34,74.88,B,Amélioration,75.05,34,76.07,34,79.98,34,76.63,34,63.44,34,75.0,47.1,34,76.47,78.23
680001328,CENTRE MÉDICAL NATIONAL DE LA MGEN,680001328,CENTRE SSR MGEN ASS TROIS-EPIS,Grand Est,Etablissements de santé privés à but non lucratif,Obligatoire,Oui,218,83.42,A,Stable,88.0,218,85.27,218,84.11,218,83.03,218,75.0,218,83.0,84.4,218,76.47,78.23
680001617,MAISON D'ACCUEIL DU DIACONAT,680001617,MAISON D'ACCUEIL DU DIACONAT,Grand Est,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
680020336,GROUPE HOSPITALIER DE LA REGION DE MULHOUSE ET SUD ALSACE,680004546,HOPITAL EMILE MULLER,Grand Est,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
680020336,GROUPE HOSPITALIER DE LA REGION DE MULHOUSE ET SUD ALSACE,680004553,MAISON MEDICALE POUR PERSONNES AGEES,Grand Est,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
680020336,GROUPE HOSPITALIER DE LA REGION DE MULHOUSE ET SUD ALSACE,680020096,POLE PUBLIC SAINT-LOUIS - GHRMSA,Grand Est,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
680014495,CENTRE DEPART. DE REPOS ET DE SOINS,680020427,CENTRE DEPART. DE REPOS ET DE SOINS,Grand Est,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
680022753,CENTRE DE READAPTATION DE COLMAR,680022753,CENTRE DE READAPTATION DE COLMAR,Grand Est,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
690780036,CH MONTGELAS,690000013,CH MONTGELAS,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
690780044,CH DE SAINTE FOY LÈS LYON,690000021,CH DE SAINTE FOY LES LYON,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
690048632,CH DES MONTS du LYONNAIS,690000039,CH DES MONTS DU LYONNAIS - SYMPHORIEN,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
690780077,CH NEUVILLE SUR SAONE,690000054,CH DE NEUVILLE SUR SAONE,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
690048632,CH DES MONTS du LYONNAIS,690000062,CH DES MONTS DU LYONNAIS - CHAMOUSSET,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
690000245,HOPITAL DE FOURVIERE,690000245,HOPITAL DE FOURVIERE,Auvergne-Rhône-Alpes,Etablissements de santé privés à but non lucratif,Facultatif,Oui,41,81.32,A,Non calculable,87.28,41,86.27,41,81.25,41,68.54,41,72.17,41,81.0,68.3,41,76.82,78.23
690000401,CENTRE MÉDICAL DE L'ARGENTIERE,690000401,CENTRE MEDICAL DE L'ARGENTIERE,Auvergne-Rhône-Alpes,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
690000427,CTRE MEDICO-CHIR READAPT DES MASSUES,690000427,CTRE MEDICO-CHIR READAPT. LES MASSUES,Auvergne-Rhône-Alpes,Etablissements de santé privés à but non lucratif,Obligatoire,Oui,170,77.49,A,Amélioration,83.38,170,80.97,170,77.29,170,68.44,170,70.02,170,77.0,74.0,169,76.82,78.23
690782222,HOPITAL NORD OUEST - VILLEFRANCHE,690000575,CH NORD OUEST - VILLEFRANCHE,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
690782271,HOPITAL NORD OUEST - TARARE,690000625,HNO DE TARARE,Auvergne-Rhône-Alpes,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
690001524,CENTRE GERMAINE REVEL,690001524,CENTRE MEDICAL GERMAINE REVEL,Auvergne-Rhône-Alpes,Etablissements de santé privés à but non lucratif,Facultatif,Oui,193,84.51,A,Stable,90.91,193,86.36,193,85.78,193,81.87,193,75.4,193,85.0,87.0,193,76.82,78.23
690010848,CENTRE SSR IRIS SAINT PRIEST,690010848,CLINIQUE IRIS - SAINT-PRIEST,Auvergne-Rhône-Alpes,Etablissements de santé privés à but lucratif,Facultatif,Oui,52,72.59,C,Amélioration,78.28,52,74.75,52,74.22,52,68.41,52,64.15,52,72.0,48.1,52,76.82,74.3
690025366,CRF I.R.I.S. LYON 8,690025366,CLINIQUE IRIS - LYON 8EME,Auvergne-Rhône-Alpes,Etablissements de santé privés à but lucratif,Facultatif,Oui,93,73.4,B,Amélioration,79.49,93,78.29,93,72.83,93,62.26,93,63.27,93,73.0,52.2,92,76.82,74.3
690030119,CLINIQUE LA MAJOLANE,690030119,CLINIQUE LA MAJOLANE,Auvergne-Rhône-Alpes,Etablissements de santé privés à but lucratif,Obligatoire,Oui,38,70.65,C,Non calculable,76.37,38,73.85,38,71.21,38,63.86,38,62.28,38,71.0,23.7,38,76.82,74.3
690030283,KORIAN LES LILAS BLEUS,690030283,CLINIQUE LES LILAS BLEUS,Auvergne-Rhône-Alpes,Etablissements de santé privés à but lucratif,Obligatoire,Oui,108,68.81,C,Stable,71.85,108,73.25,108,74.05,108,49.1,108,60.17,108,69.0,31.5,108,76.82,74.3
690041132,MEDIPOLE HOPITAL MUTUALISTE,690041132,MEDIPOLE HOPITAL MUTUALISTE,Auvergne-Rhône-Alpes,Etablissements de santé privés à but non lucratif,Obligatoire,Oui,135,76.32,B,Stable,80.64,135,80.58,135,79.14,135,56.81,135,70.85,135,76.0,56.3,135,76.82,78.23
690050687,HNO VILLEFRANCHE SSR GLETEINS,690050687,CLINIQUE SSR DE GLEIZE,Auvergne-Rhône-Alpes,Etablissements de santé privés à but non lucratif,Facultatif,Oui,63,75.04,B,Stable,80.41,63,78.83,63,81.51,63,57.27,63,64.35,63,75.0,50.0,62,76.82,78.23
690780150,HOPITAL DE L'ARBRESLE LE RAVATEL,690780150,HOPITAL DE L'ARBRESLE LE RAVATEL,Auvergne-Rhône-Alpes,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
690780481,KORIAN LE BALCON LYONNAIS,690780481,CLINIQUE LE BALCON LYONNAIS,Auvergne-Rhône-Alpes,Etablissements de santé privés à but lucratif,Facultatif,Oui,171,72.89,C,Diminution,80.39,171,76.04,171,78.38,171,52.59,171,66.63,171,72.0,40.6,170,76.82,74.3
690780655,HOPITAL PRIVE DE L'EST LYONNAIS (EX POLYCLINIQUE PASTEUR),690780655,HOPITAL PRIVE DE L'EST LYONNAIS (HPEL),Auvergne-Rhône-Alpes,Etablissements de santé privés à but lucratif,Facultatif,Oui,47,67.76,D,Stable,73.59,47,72.4,47,71.75,47,47.38,47,60.23,47,68.0,37.0,46,76.82,74.3
690781026,CLYRESS CRF VAL ROSAY,690781026,SSR VAL ROSAY,Auvergne-Rhône-Alpes,Etablissements de santé privés à but non lucratif,Obligatoire,Oui,183,78.12,A,Amélioration,83.93,183,82.86,183,79.39,183,59.07,183,72.12,183,78.0,67.2,183,76.82,78.23
690782420,CENTRE MÉDICAL DE BAYERE,690782420,CENTRE MEDICAL DE BAYERE,Auvergne-Rhône-Alpes,Etablissements de santé privés à but non lucratif,Facultatif,Oui,52,74.63,B,Stable,86.47,52,77.84,52,85.1,52,44.5,52,67.46,52,75.0,50.0,52,76.82,78.23
690781810,HOSPICES CIVILS DE LYON,690783154,HOPITAL EDOUARD HERRIOT - HCL,Auvergne-Rhône-Alpes,Centre Hospitalo-Universitaires,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
690781810,HOSPICES CIVILS DE LYON,690784137,HOPITAL LYON SUD - HCL,Auvergne-Rhône-Alpes,Centre Hospitalo-Universitaires,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
690781810,HOSPICES CIVILS DE LYON,690784194,HOPITAL DES CHARPENNES - HCL,Auvergne-Rhône-Alpes,Centre Hospitalo-Universitaires,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
690781810,HOSPICES CIVILS DE LYON,690784202,HOPITAL HENRY GABRIELLE - HCL,Auvergne-Rhône-Alpes,Centre Hospitalo-Universitaires,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
690781810,HOSPICES CIVILS DE LYON,690787429,HOPITAL DR FREDERIC DUGOUJON - HCL,Auvergne-Rhône-Alpes,Centre Hospitalo-Universitaires,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
690781810,HOSPICES CIVILS DE LYON,690787478,HOPITAL PIERRE GARRAUD - HCL,Auvergne-Rhône-Alpes,Centre Hospitalo-Universitaires,Facultatif,Oui,60,76.72,A,Amélioration,77.69,60,80.41,60,79.44,60,64.37,60,70.54,60,77.0,58.3,60,76.82,75.79
690791082,CLINIQUE LES BRUYERES,690791082,CLINIQUE LES BRUYERES,Auvergne-Rhône-Alpes,Etablissements de santé privés à but lucratif,Obligatoire,Oui,48,69.63,C,Stable,78.31,48,74.41,48,67.83,48,65.68,48,55.69,48,70.0,29.2,48,76.82,74.3
690803044,CRF I.R.I.S. MARCY,690803044,CLINIQUE IRIS - MARCY L'ETOILE,Auvergne-Rhône-Alpes,Etablissements de santé privés à but lucratif,Obligatoire,Oui,301,80.41,A,Stable,84.78,301,83.13,301,79.57,301,78.13,301,72.29,301,80.0,78.2,298,76.82,74.3
700000045,CLINIQUE MÉDICALE BRUGNON AGACHE BEAUJEU,700000045,CLINIQUE MEDICALE BRUGNON AGACHE,Bourgogne-Franche-Comté,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
700780042,CMPR BRETEGNIER HERICOURT,700780042,CMPR BRETEGNIER HERICOURT,Bourgogne-Franche-Comté,Etablissements de santé privés à but lucratif,Obligatoire,Oui,135,79.6,A,Stable,86.49,135,82.37,135,79.42,135,76.82,135,70.22,135,80.0,84.4,135,75.48,74.3
700004591,CHI HAUTE SAONE,700780059,GH HAUTE SAONE SITE LUXEUIL,Bourgogne-Franche-Comté,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
700004591,CHI HAUTE SAONE,700780208,GH HAUTE SAONE SITE LURE,Bourgogne-Franche-Comté,Centre Hospitaliers,Facultatif,Oui,33,73.15,B,Non calculable,79.94,33,76.51,33,76.17,33,69.35,33,60.95,33,73.0,60.6,33,75.48,78.29
700784887,CRF DE NAVENNE,700784887,CRF NAVENNE,Bourgogne-Franche-Comté,Etablissements de santé privés à but lucratif,Facultatif,Oui,38,79.06,A,Amélioration,83.55,38,79.66,38,81.76,38,80.94,38,70.22,38,79.0,76.3,38,75.48,74.3
710002288,SSR MARGUERITE BOUCICAUT,710002288,SSR MARGUERITE BOUCICAUT,Bourgogne-Franche-Comté,Etablissements de santé privés à but non lucratif,Obligatoire,Oui,39,76.57,B,Diminution,83.26,39,80.55,39,74.85,39,61.35,39,73.75,39,76.0,64.1,39,75.48,78.23
710002569,CENTRE SSR DU CHALONNAIS,710002569,CLINIQUE DU CHALONNAIS,Bourgogne-Franche-Comté,Etablissements de santé privés à but lucratif,Obligatoire,Oui,144,72.27,C,Stable,80.24,144,74.48,144,74.42,144,63.73,144,64.58,144,72.0,53.5,144,75.48,74.3
710006859,POLYCLINIQUE DU VAL DE SAONE,710006859,POLYCLINIQUE DU VAL DE SAONE,Bourgogne-Franche-Comté,Etablissements de santé privés à but lucratif,Facultatif,Oui,61,80.48,A,Non calculable,86.6,61,84.75,61,82.82,61,62.42,61,73.64,61,80.0,70.5,61,75.48,74.3
710780644,CH DU PAYS CHAROLAIS BRIONNAIS,710010067,CH DU PAYS CHAROLAIS BRIONNAIS,Bourgogne-Franche-Comté,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
710780081,KORIAN LE TINAILLER,710780081,CLINIQUE LE TINAILLER,Bourgogne-Franche-Comté,Etablissements de santé privés à but lucratif,Facultatif,Oui,72,75.27,B,Stable,81.6,72,76.91,72,79.59,72,71.16,72,64.32,72,75.0,64.8,71,75.48,74.3
