"code_demarche","FINESS_EJ","FINESS_EG","RS_eg","Site_Principal"
31491,440042844,490018785,"UNITE SSR LES EUMENIDES - Site SAUMUR","False"
31492,530000975,530031962,"POLYCLINIQUE DU MAINE","True"
31493,"2A0000303","2A0002051","CENTRE MOLINI","True"
31494,310000633,090002833,"UNITE AUTODIALYSE PAMIERS","False"
31494,310000633,090784125,"UNITE AUTODIALYSE LAVELANET","False"
31494,310000633,090784679,"UAD UDM St Girons","False"
31494,310000633,120005228,"ANTENNE AUTODIALYSE ASSISTEE RODEZ","False"
31494,310000633,120007786,"AAIR UAD UDM ST REMY","False"
31494,310000633,310020169,"UNITE DE DIALYSE MEDICALISEE AAIR","False"
31494,310000633,310026919,"AAIR UAD UDM RAMONVILLE ST AGNE","False"
31494,310000633,310031927,"AAIR UAD TOULOUSE PERIOLE","False"
31494,310000633,310035548,"UAD CASTELNAU D'ESTRETEFONDS","False"
31494,310000633,310782065,"AAIR UDM TOULOUSE LE GOFF  (Siège)","True"
31494,310000633,310793567,"UNITE AUTODIALYSE BLAGNAC","False"
31494,310000633,310793575,"UNITE AUTODIALYSE TOULOUSE CEPIERE","False"
31494,310000633,310794524,"UNITE AUTODIALYSE SAINT GAUDENS","False"
31494,310000633,320001050,"UNITE AUTODIALYSE MIRANDE","False"
31494,310000633,320001688,"ANTENNE AUTODIALYSE CONDOM","False"
31494,310000633,320004872,"AAIR UAD L'ISLE JOURDAIN","False"
31494,310000633,320005523,"AAIR UAD ASSISTEE NOGARO ESTALENS","False"
31494,310000633,320784515,"UNITE AUTODIALYSE AUCH","False"
31494,310000633,320785587,"UNITE AUTODIALYSE FLEURANCE","False"
31494,310000633,460004641,"UNITE AUTODIALYSE PRAYSSAC","False"
31494,310000633,460006612,"AAIR UAD ST CERE","False"
31494,310000633,460786346,"UNITE AUTODIALYSE CAHORS","False"
31494,310000633,460786353,"UNITE AUTODIALYSE FIGEAC","False"
31494,310000633,460786478,"UNITE AUTODIALYSE MONTFAUCON","False"
31494,310000633,650005044,"UNITE AUTODIALYSE BAGNERES DE BIGORRE","False"
31494,310000633,650788573,"UNITE AUTODIALYSE MAUBOURGUET","False"
31494,310000633,650788599,"UNITE AUTODIALYSE LANNEMEZAN","False"
31494,310000633,650788607,"UNITE AUTODIALYSE LOURDES","False"
31494,310000633,650788615,"UNITE AUTODIALYSE TARBES","False"
31495,830000170,830100418,"CLINIQUE  NOTRE DAME DE LA MERCI","True"
31496,050000678,050000488,"CLINIQUE DU SOUFFLE LES ACACIAS","True"
31498,010007292,010007300,"CLINIQUE AMBULATOIRE CENDANEG","True"
31499,380780023,380000018,"CENTRE HOSPITALIER RHUMATOLOGIQUE D'URIAGE","True"
31500,130001514,130032758,"CENTRE GÉRONTOLOGIQUE VAL DE RÉGNY - USLD","True"
31501,130001456,130783723,"CLINIQUE JUGE","True"
31502,730012481,730012499,"GCS CLINIQUE HERBERT","True"
31504,180000069,180000283,"CENTRE HOSPITALIER DE SAINT- AMAND-MONTROND","True"
31504,180000069,180003386,"USSR CROIX DUCHET","False"
31504,180000069,180004673,"USLD CROIX DUCHET","False"
31505,920030269,220000467,"INSTITUT MEDICAL SPECIALISÉ PLANCOET","True"
31506,660000431,660780842,"CENTRE DE POSTCURE VAL PYRÈNE","True"
31508,910000447,910300144,"CLINIQUE DU MOUSSEAU","True"
31509,750808529,770150043,"RESIDENCE LE PARC - SSR","True"
31510,750006728,750150237,"GROUPE HOSPITALIER DIACONESSES - CROIX SAINT SIMON / HOPITAL DE LA CROIX SAINT SIMON","False"
31510,750006728,750150260,"GROUPE HOSPITALIER DIACONESSES - CROIX SAINT SIMON / HOPITAL DES DIACONESSES","True"
31511,010008407,010005239,"CENTRE HOSPITALIER DU HAUT BUGEY","True"
31511,010008407,010789717,"CENTRE HOSPITALIER DU HAUT BUGEY - SLD OYONNAX","False"
31512,580000073,580780203,"CENTRE MEDICAL LA VENERIE","True"
31513,520000100,520780180,"CLINIQUE FRANÇOIS 1ER","True"
31514,710977299,710977307,"KORIAN LA BRESSANE","True"
31515,570011387,570001867,"CENTRE HOSPITALIER DE GORZE-SLD","False"
31515,570011387,570012369,"CENTRE HOSPITALIER DE GORZE","True"
31517,070780127,070000047,"CENTRE HOSPITALIER CLAUDE DEJEAN","True"
31517,070780127,070784939,"CENTRE HOSPITALIER CLAUDE DEJEAN DE VILLENEUVE DE BERG - SLD","False"
31521,230780074,230000267,"CH DE LA VALETTE- HOPITAL DE JOUR ENFANTS LA SOUTERRAINE","False"
31521,230780074,230000655,"CH LA VALETTE - HOPITAL DE JOUR - CMP LA SOUTERRAINE ADULTES","False"
31521,230780074,230000663,"CH DE LA VALETTE- HOPITAL DE JOUR - CMP DE BLESSAC ADULTES","False"
31521,230780074,230000671,"CH DE LA VALETTE - CMP ENFANTS","False"
31521,230780074,230000853,"CENTRE HOSPITALIER LA VALETTE","True"
31521,230780074,230001356,"CH DE LA VALETTE-HOPITAL DE JOUR BELFONT ADULTES","False"
31521,230780074,230002149,"CH DE LA VALETTE-HOPITAL DE JOUR POST AIGU - HDJ/CMP/CATTP","False"
31521,230780074,230004053,"CH DE LA VALETTE-CATTP LOKALADO  ADOS","False"
31521,230780074,230781601,"CH DE LA VALETTE- HDJ - CMP Enfant Périnatalité GUERET","False"
31521,230780074,230782245,"CH DE LA VALETTE- HDJ DE BOURGANEUF ADULTES","False"
31521,230780074,230782252,"CH LA VALETTE- HDJ DE BOUSSAC - ADULTES","False"
31521,230780074,230782344,"CH DE VALETTE - (CMP, Equipe précarité, secteur, E-DIP)  ADULTES","False"
31521,230780074,230782443,"CH DE LA VALETTE-CMP EVAUX LES BAINS ADULTES","False"
31522,650780166,650000052,"CENTRE HOSPITALIER DE BAGNERES DE BIGORRE","True"
31522,650780166,650786668,"CENTRE HOSPITALIER DE BAGNERES DE BIGORRE-SLD","False"
31523,130044118,130008238,"CLINIQUE LA PHOCEANNE SUD","True"
31524,330785072,170784086,"E.T.A.P.(ETABLISSEMENT THERAPEUTIQUE POUR ADOLESCENTS A PONS)","False"
31524,330785072,330024829,"CSMI RENOVATION - CATTP SUD MEDOC","False"
31524,330785072,330780636,"CSMI-CMP LE GRAND PARC","False"
31524,330785072,330781162,"CENTRE DE READAPTATION RENOVATION","False"
31524,330785072,330781170,"FOYER DE POST-CURE - CENTRE DE READAPTATION","True"
31524,330785072,330781808,"CENTRE DE READAPTATION RENOVATION","False"
31524,330785072,330783242,"CSMI - CMP BLANQUEFORT","False"
31524,330785072,330783267,"CSMI - CMP EYSINES","False"
31524,330785072,330783275,"CSMI - CMP LESPARRE","False"
31524,330785072,330783283,"CSMI - CMP PAUILLAC","False"
31524,330785072,330783291,"CSMI - CMP SAINT MEDARD","False"
31524,330785072,330783614,"HOPITAL DE JOUR DU PARC A BORDEAUX","False"
31524,330785072,330793969,"CSMI - CMP CASTELNAU","False"
31526,130043169,130008048,"CLINIQUE SAINT MARTIN SUD","True"
31527,920030855,130781925,"CENTRE CARDIO VASCULAIRE D'EYGUIERES","True"
31533,830100616,830000345,"CHI TOULON LA SEYNE SUR MER - HÔPITAL SAINTE MUSSE","True"
31533,830100616,830020012,"CHI DE TOULON LA SEYNE -CH GEORGE SAND - SLD","False"
31533,830100616,830100608,"CHI DE TOULON LA SEYNE -CH GEORGE SAND","False"
31533,830100616,830212767,"CHI DE TOULON LA SEYNE-HOPITAL CLEMENCEAU SLD","False"
31534,130002330,130786023,"KORIAN SAINT-BRUNO","True"
31537,820000016,820000032,"CENTRE HOSPITALIER DE MONTAUBAN","True"
31537,820000016,820004067,"PSYCHIATRIE III CAPOU CH MONTAUBAN","False"
31537,820000016,820004778,"HOPITAUX DE JOUR PSYCHIATRIE INFANTO-JUVENILE CAPUCINS-CH MONTAUBAN","False"
31537,820000016,820004794,"CMP/CATTP CAMPA MONTAUBAN-PIJ","False"
31537,820000016,820005072,"CENTRE DE PLANIFICATION FAMILIALE","False"
31537,820000016,820005403,"UNITE SOINS LONGUE DUREE CENTRE HOSPITALIER MONTAUBAN","False"
31537,820000016,820007003,"CMP-CATTP GAMBETTA - CH MONTAUBAN","False"
31537,820000016,820007011,"CMP -CATTP DE CAUSSADE CH MONTAUBAN","False"
31537,820000016,820007029,"CMP DE CASTELSARRASIN  PSY INFANTO-JUVÉNILE","False"
31537,820000016,820007037,"CMP  PSY INFANTO-JUVÉNILE MONTAUBAN","False"
31537,820000016,820007060,"CMP MOISSAC PSY INFANTO-JUVÉNILE- CH MONTAUBAN","False"
31537,820000016,820007078,"CMP VALENCE CH MONTAUBAN","False"
31537,820000016,820007409,"UNITE INTERSECTORIELLE PATIENTS PSYCHOTIQUES (UIPPCV)","False"
31537,820000016,820007979,"HOPITAL DE JOUR PSY INFANTO-JUVÉNILE - PORDEGUI","False"
31537,820000016,820008068,"HOPITAL DE JOUR PATIENTS CHRONIQUES (LE CADRAN SOLAIRE)","False"
31537,820000016,820008100,"HOPITAL DE JOUR MOISSAC - CH MONTAUBAN","False"
31537,820000016,820008118,"HJ PSY ADULTES DU PIN CH MONTAUBAN","False"
31537,820000016,820008498,"HDJ POUR ADOS PSYCHOTIQUES","False"
31537,820000016,820009181,"CMP/CATTP ADULTES CH MONTAUBAN","False"
31537,820000016,820009199,"CMP ADULTES MOISSAC- CH MONTAUBAN","False"
31537,820000016,820009207,"CATTP MONTAUBAN ADULTES - CH MONTAUBAN (USA ET THÉRAPIES FAMILIALES)","False"
31537,820000016,820009215,"CMP CAPOU MONTAUBAN","False"
31537,820000016,820009496,"HJ PSY ADULTES INTERSECT CH MONTAUBAN","False"
31537,820000016,820009876,"CMP BEAUMONT DE LOMAGNE","False"
31539,320000078,320780109,"CLINIQUE D'EMBATS","True"
31540,660780271,660000167,"HOPITAL DE PRADES","True"
31540,660780271,660786906,"USLD DE L'HOPITAL DE PRADES","False"
31541,300786266,300786274,"INSTITUT ARAMAV","True"
31542,750810814,690780093,"HOPITAL D'INSTRUCTION DES ARMEES DESGENETTES","False"
31542,750810814,830100574,"HÔPITAL D'INSTRUCTION DES ARMEES SAINTE ANNE","True"
31543,"2A0000311","2A0022554","CENTRE DE REGIME ET DE CONVALESCENCE VALICELLI","True"
31545,050000124,050000256,"CENTRE HOSPITALIER D'EMBRUN","True"
31545,050000124,050006105,"CENTRE HOSPITALIER D'EMBRUN-SLD","False"
31546,170017321,170780803,"CENTRE DE READAPTATION D'OLERON","True"
31547,330000266,240002691,"ANTENNE DE BERGERAC","False"
31547,330000266,240002725,"ANTENNE DE CASTELS","False"
31547,330000266,330007550,"ANTENNE DE BORDEAUX BONNAC","False"
31547,330000266,330007584,"ANTENNE ARTIGUES","False"
31547,330000266,330007634,"ANTENNE ARCACHON","False"
31547,330000266,330007642,"ANTENNE DE PINEUILH","False"
31547,330000266,330007667,"ANTENNE DE LANGON","False"
31547,330000266,330007683,"ANTENNE DE LIBOURNE","False"
31547,330000266,330007725,"ANTENNE DE GRADIGNAN III","False"
31547,330000266,330024639,"ANTENNE DAGUEY","False"
31547,330000266,330058058,"ANTENNE LE HAILLAN","False"
31547,330000266,330780461,"ASSOCIATION POUR UTILISATION DU REIN ARTIFICIEL A DOMICILE EN AQUITAINE","True"
31547,330000266,400006730,"ANTENNE DE SAIT VINCENT DE TYROSSE","False"
31547,330000266,400007332,"ANTENNE DE MONT DE MARSAN","False"
31547,330000266,400010906,"ANTENNE HAGETMAU","False"
31547,330000266,470001868,"ANTENNE DU PONT DU CASSE","False"
31547,330000266,470002262,"ANTENNE AGEN BOE","False"
31547,330000266,470002320,"ANTENNE DE MARMANDE","False"
31547,330000266,470002361,"ANTENNE DE SAINTE LIVRADE","False"
31547,330000266,470002387,"ANTENNE TONNEIS","False"
31547,330000266,470002403,"ANTENNE DE FUMEL","False"
31547,330000266,470002411,"ANTENNE DE NERAC","False"
31547,330000266,470013558,"ANTENNE VILLENEUVE","False"
31547,330000266,640005302,"ANTENNE DE BAYONNE","False"
31547,330000266,640005310,"ANTENNE DE SAINT JEAN DE LUZ","False"
31548,270000177,270000516,"CENTRE HOSPITALIER LE NEUBOURG","True"
31548,270000177,270009087,"CENTRE HOSPITALIER LE NEUBOURG - SLD","False"
31549,640011508,640013298,"HAD BEARN ET SOULE","True"
31550,360000087,360000178,"HOPITAL LOCAL SAINT CHARLES","False"
31550,360000111,360000251,"CENTRE HOSPITALIER DE LEVROUX","False"
31550,360000392,360006688,"CDGI - LES GRANDS CHENES - USLD","True"
31552,360000269,360000129,"CLINIQUE SAINT FRANCOIS","True"
31553,490528452,490000353,"CH SAUMUR LONGUE JUMELLES SITE LONGUE","False"
31553,490528452,490001765,"CENTRE HOSPITALIER DE SAUMUR","True"
31553,490528452,490011418,"HOPITAL DE JOUR PSY - CH DE SAUMUR","False"
31553,490528452,490011889,"CMP INFANTO JUVENILE DE BAUGE EN ANJOU","False"
31553,490528452,490011939,"CMP INFANTO JUVENILE DOUE LA FONTAINE","False"
31553,490528452,490012218,"CMP ADULTES RUE SEIGNEUR SAUMUR","False"
31553,490528452,490531803,"CMP-CATTP L OREE - INFANTO JUVENILE","False"
31553,490528452,490536109,"CH DE SAUMUR - USLD RESIDENCE GILLES DE TYR","False"
31554,440002590,440005080,"SIEGE SOCIAL, UNITE D'AUTODIALYSE ET UNITE DE DIALYSE MEDICALISEE DE NANTES - ECHO","True"
31554,440002590,440027589,"UNITE D'AUTODIALYSE DE CHATEAUBRIANT - ECHO","False"
31554,440002590,440036176,"UNITÉ DE DIALYSE MÉDICALISÉE DE NANTES LAËNNEC - ECHO","False"
31554,440002590,440036218,"UNITE D'AUTODIALYSE D'ANCENIS - ECHO","False"
31554,440002590,440036473,"UNITE D'AUTODIALYSE DE BOUGUENAIS - ECHO","False"
31554,440002590,440036499,"CENTRE D'HEMODIALYSE DE NANTES CONFLUENT - ECHO","False"
31554,440002590,440039568,"UNITE D'AUTODIALYSE ET UNITE DE DIALYSE MEDICALISEE DE LA BAULE - ECHO","False"
31554,440002590,440042513,"UNITE D'AUTODIALYSE DE CARQUEFOU - ECHO","False"
31554,440002590,440050441,"UNITÉ D'AUTODIALYSE ET UNITÉ DE DIALYSE MÉDICALISÉE DE SAINT NAZAIRE - ECHO","False"
31554,440002590,440055770,"CENTRE D'HÉMODIALYSE DE NANTES PSA - ECHO","False"
31554,440002590,490007499,"CENTRE D'HEMODIALYSE D'ANGERS - ECHO","False"
31554,440002590,490008224,"UNITE D'AUTODIALYSE DE CHOLET - ECHO","False"
31554,440002590,490009008,"CENTRE D'HEMODIALYSE ET UNITE DE DIALYSE MEDICALISEE DE CHOLET - ECHO","False"
31554,440002590,490011350,"UNITE D'AUTODIALYSE D'ANGERS - ECHO","False"
31554,440002590,490016235,"UNITE D'AUTODIALYSE DE SAUMUR - ECHO","False"
31554,440002590,490017613,"UNITE DE DIALYSE MEDICALISEE DE TRELAZE - ECHO","False"
31554,440002590,530002898,"CENTRE D'HEMODIALYSE ET UNITE DE DIALYSE MEDICALISEE DE LAVAL - ECHO","False"
31554,440002590,530006188,"UNITE D'AUTODIALYSE DE LAVAL - ECHO","False"
31554,440002590,530008788,"UNITÉ DE DIALYSE MÉDICALISÉE DE MAYENNE - ECHO","False"
31554,440002590,560009490,"UNITE D'AUTODIALYSE DE BELLE ILE - ECHO","False"
31554,440002590,560009508,"UNITÉ D'AUTODIALYSE ET UNITÉ DE DIALYSE MÉDICALISÉE D'AURAY - ECHO","False"
31554,440002590,560009524,"UNITE D'AUTODIALYSE ET UNITE DE DIALYSE MEDICALISEE DE VANNES TENENIO - ECHO","False"
31554,440002590,560014078,"UNITE D'AUTODIALYSE DE MUZILLAC - ECHO","False"
31554,440002590,560014128,"UNITE D'AUTODIALYSE DE PLOERMEL - ECHO","False"
31554,440002590,560023152,"CENTRE D'HEMODIALYSE DE VANNES VILLEMIN - ECHO","False"
31554,440002590,720003441,"CENTRE D'HEMODIALYSE ET UNITE DE DIALYSE MEDICALISEE DU MANS MICHEL ANGE - ECHO","False"
31554,440002590,720016690,"UNITE D'AUTODIALYSE DU MANS - ECHO","False"
31554,440002590,720016831,"UNITE D'AUTODIALYSE DE SABLE SUR SARTHE - ECHO","False"
31554,440002590,720017235,"UNITE D'AUTODIALYSE DE MAMERS - ECHO","False"
31554,440002590,720017755,"UNITE D'AUTODIALYSE DE LA FERTE BERNARD - ECHO","False"
31554,440002590,720017839,"CENTRE D'HEMODIALYSE ET UNITE DE DIALYSE MEDICALISEE DU MANS PSS - ECHO","False"
31554,440002590,850009333,"UNITE D'AUTODIALYSE ET UNITE DE DIALYSE MEDICALISEE DE LA ROCHE SUR YON - ECHO","False"
31554,440002590,850009762,"UNITE SAISONNIERE D'AUTODIALYSE DE LA TRANCHE SUR MER - ECHO","False"
31554,440002590,850011271,"UNITE D'AUTODIALYSE ET UNITE DE DIALYSE MEDICALISEE DE CHALLANS - ECHO","False"
31554,440002590,850022047,"UNITE D'AUTODIALYSE ET UNITE DE DIALYSE MEDICALISEE DE L'ILE D'YEU - ECHO","False"
31554,440002590,850023151,"UNITE D'AUTODIALYSE ET UNITE DE DIALYSE MEDICALISEE DE FONTENAY LE COMTE - ECHO","False"
31554,440002590,850025156,"CENTRE D'HEMODIALYSE, UNITE DE DIALYSE MEDIALISEE ET UNITE D'AUTODIALYSE DES SABLES D'OLONNE - ECHO","False"
31555,490015765,490000239,"CH BAUGEOIS VALLEE - SITE DE BAUGE","True"
31555,490015765,490000254,"CH BAUGEOIS VALLEE - SITE DE BEAUFORT","False"
31556,180000739,180000358,"CLINIQUE DES GRAINETIERES","True"
31557,290000074,290000181,"CENTRE HOSPITALIER DE DOUARNENEZ","True"
31557,290000074,290008853,"CENTRE HOSPITALIER DE DOUARNENEZ-SLD","False"
31559,020004495,020001087,"CENTRE HOSPITALIER BRISSET","True"
31562,670017755,670000397,"GHSO - SITE DE SELESTAT","True"
31562,670017755,670000405,"GHSO - NOUVEL HOPITAL D'OBERNAI","False"
31562,670017755,670793603,"SOINS DE LONGUE DUREE DU CENTRE HOSPITALIER DE SELESTAT","False"
31564,680000981,680000692,"HOPITAL INTERCOMMUNAL ENSISHEIM - NEUF-BRISACH","True"
31566,570000141,570000893,"CENTRE HOSPITALIER SPECIALISE DE SARREGUEMINES","True"
31566,570000141,570002469,"HOPITAL DE JOUR ENFANTS VILLA LES PINS","False"
31566,570000141,570002899,"CMP/CATTP/HOPITAL DE JOUR POUR ADULTES","False"
31566,570000141,570013235,"CMP ENFANTS","False"
31566,570000141,570013243,"CMP/CATTP ADULTES","False"
31566,570000141,570013250,"CMP/CATTP/HOPITAL DE JOUR POUR ADULTES","False"
31566,570000141,570013268,"CMP/CATTP POUR ENFANT","False"
31566,570000141,570013276,"CMP/CATTP/HOPITAL DE JOUR ADULTES","False"
31566,570000141,570013367,"UNITE DE SOINS DE LONGUE DUREE - CHS DE SARREGUEMINES","False"
31566,570000141,570014563,"HOPITAL DE JOUR POUR ENFANTS LES LUCIOLES","False"
31566,570000141,570014571,"CMP/HOPITAL DE JOUR POUR ENFANTS","False"
31566,570000141,570023366,"UNITE DE DIAGNOSTIC EVALUATION AUTISME","False"
31566,570000141,570024463,"CENTRE D'ACCUEIL ET DE SOINS POUR TOXICOMANES","False"
31567,750062036,750000069,"HDJ ENFANTS LAUTH","False"
31567,750062036,750000499,"GHU PARIS PSYCHIATRIE ET NEUROSCIENCES - CENTRE HOSPITALIER SAINTE ANNE","True"
31567,750062036,750002230,"CATTP ADULTES LES CARIATIDES","False"
31567,750062036,750003162,"CATTP ADULTES DARIUS MILHAUD","False"
31567,750062036,750003170,"CATTP ADULTES GAMBETTA","False"
31567,750062036,750003196,"CMP ADULTES DES CARDEURS","False"
31567,750062036,750003220,"CMP INFANTO JUVENILE LA VILLETTE","False"
31567,750062036,750003253,"CATTP CLUB SOLO","False"
31567,750062036,750003287,"CMP ENFANTS OPERA SAINT LAURENT","False"
31567,750062036,750003295,"CENTRE DE POST CURE DE LA METAIRIE","False"
31567,750062036,750003931,"CAC HDJ ADULTES GARANCIERE","False"
31567,750062036,750005449,"CMP HDJ ENFANTS PICOT","False"
31567,750062036,750005688,"CMP VAUGIRARD - EUGENE MILLION","False"
31567,750062036,750005738,"CMP CATTP SAINT JACQUES","False"
31567,750062036,750005829,"CMP CATTP ADULTES ST DIDIER","False"
31567,750062036,750005878,"CMP CATTP NIOX","False"
31567,750062036,750005928,"HDJ CMP CATTP ADULTES SAMPAIX","False"
31567,750062036,750005969,"HDJ CREHAPS","False"
31567,750062036,750006058,"CMP MONTMARTRE","False"
31567,750062036,750006108,"CMP INFANTO-JUVENIL REBEVAL","False"
31567,750062036,750006249,"CMP ETOILE ET HJ ARMAILLE","False"
31567,750062036,750006298,"CMP AMSTERDAM","False"
31567,750062036,750006348,"HDJ CMP VARENNE","False"
31567,750062036,750006389,"HDJ CMP COMPOINT","False"
31567,750062036,750006439,"CMP ET CATTP ADULTES ROCHEFORT","False"
31567,750062036,750007288,"CATTP MARCADET","False"
31567,750062036,750007338,"FPC CMP LA CHAPELLE","False"
31567,750062036,750008088,"CENTRE VICTOR SMIRNOFF","False"
31567,750062036,750015109,"GHU PARIS SITE AVRON","False"
31567,750062036,750020018,"CATTP JARDIN D'ENFANTS","False"
31567,750062036,750020059,"CATTP LA COMETE","False"
31567,750062036,750020109,"CATTP ADOLESCENTS CLAUZEL","False"
31567,750062036,750022329,"CMP THERAPEUTIQUE ADOLESCENTS CLAUZEL","False"
31567,750062036,750023749,"GHU PARIS SITE HAUTEVILLE","False"
31567,750062036,750024069,"HDJ FALGUIERE","False"
31567,750062036,750027369,"GHU PARIS SITE BICHAT","False"
31567,750062036,750038358,"CENTRE DE POST CURE LEMERCIER","False"
31567,750062036,750039059,"CHS LA SANTE","False"
31567,750062036,750042012,"CMP CATTP ADULTES ALESIA","False"
31567,750062036,750043101,"CENTRE THERAPEUTIQUE ADULTES  LEBOUTEUX","False"
31567,750062036,750043184,"CMP ENFANTS CHOMEL","False"
31567,750062036,750047771,"GHU PARIS SITE LASALLE","False"
31567,750062036,750056566,"CATTP TISSERAND MATHURIN REGNIER","False"
31567,750062036,750058463,"MEDECINE SOMATIQUE  S. 05","False"
31567,750062036,750058471,"GHU PARIS SITE HENRI EY","False"
31567,750062036,750170599,"ATELIER THERAPEUTIQUE HUBERT MIGNOT","False"
31567,750062036,750801326,"CATTP PEDOPSYCHIATRIE 7EME ARR","False"
31567,750062036,750802241,"CMP ENFANTS PIERRE DEMOURS","False"
31567,750062036,750802274,"CMP INFANTO JUVENILE GOUBET","False"
31567,750062036,750802308,"CATTP GRENELLE","False"
31567,750062036,750802357,"CMP DU PERE CORENTIN RIDDER","False"
31567,750062036,750802381,"CMP ENFANTS RIQUET","False"
31567,750062036,750802498,"CMP ADULTES BELLEVILLE","False"
31567,750062036,750802506,"CMP ADULTES LESPAGNOL","False"
31567,750062036,750802514,"CMP ADULTES TELEGRAPHE","False"
31567,750062036,750802605,"CMP ENFANTS ADULTES LISBONNE","False"
31567,750062036,750802761,"CENTRE DE CONSULTATION ET EVALUATION SPECIFIQUE (CCES)","False"
31567,750062036,750802811,"CMP ADULTES CRIMEE","False"
31567,750062036,750813628,"HDJ ADULTES RIDDER","False"
31567,750062036,750814881,"HDJ CMP CATTP ADULTES DOLLFUS","False"
31567,750062036,750824849,"HDJ POUCHET","False"
31567,750062036,750826471,"CMP CATTP ADULTES LAMARTINE","False"
31567,750062036,750827990,"CENTRE POST-CURE CAILLAUX","False"
